Source,Target,Type,Id,Label,Weight,d2,d1
Conspiracy Theories About Adolf Hitler'S Death,5G Misinformation,Directed,4923,,1,,
Conspiracy Theories About Adolf Hitler'S Death,7 July 2005 London Bombings,Directed,4924,,1,,
Conspiracy Theories About Adolf Hitler'S Death,9/11 Conspiracy Theories,Directed,4925,,1,,
Conspiracy Theories About Adolf Hitler'S Death,Abc News (United States),Directed,4926,,1,,
Roswell Incident,10 Agorot Controversy,Directed,4927,,1,,
Roswell Incident,1321 Lepers' Plot,Directed,4928,,1,,
Pseudoscience,2012 Phenomenon,Directed,4929,,1,,
Pseudoscience,5G,Directed,4930,,1,,
Pseudoscience,9/11 Conspiracy Theories,Directed,4931,,1,,
Biodynamic Agriculture,2012 Phenomenon,Directed,4932,,1,,
Biodynamic Agriculture,5G,Directed,4933,,1,,
Biodynamic Agriculture,9/11 Conspiracy Theories,Directed,4934,,1,,
George Soros Conspiracy Theories,10 Agorot Controversy,Directed,4935,,1,,
George Soros Conspiracy Theories,1321 Lepers' Plot,Directed,4936,,1,,
George Soros Conspiracy Theories,1923 Great Kantō Earthquake,Directed,4937,,1,,
George Soros Conspiracy Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4938,,1,,
George Soros Conspiracy Theories,1967 British Flying Saucer Hoax,Directed,4939,,1,,
George Soros Conspiracy Theories,1986 Mozambican Tupolev Tu-134 Crash,Directed,4940,,1,,
George Soros Conspiracy Theories,2012 Phenomenon,Directed,4941,,1,,
George Soros Conspiracy Theories,2016 Turkish Coup D'État Attempt,Directed,4942,,1,,
Osama Bin Laden Death Conspiracy Theories,10 Agorot Controversy,Directed,4943,,1,,
Osama Bin Laden Death Conspiracy Theories,1321 Lepers' Plot,Directed,4944,,1,,
Osama Bin Laden Death Conspiracy Theories,1923 Great Kantō Earthquake,Directed,4945,,1,,
Osama Bin Laden Death Conspiracy Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4946,,1,,
Osama Bin Laden Death Conspiracy Theories,1967 British Flying Saucer Hoax,Directed,4947,,1,,
Osama Bin Laden Death Conspiracy Theories,1986 Mozambican Tupolev Tu-134 Crash,Directed,4948,,1,,
Osama Bin Laden Death Conspiracy Theories,19 January 2006 Osama Bin Laden Tape,Directed,4949,,1,,
Osama Bin Laden Death Conspiracy Theories,2004 Osama Bin Laden Video,Directed,4950,,1,,
Medbed,10 Agorot Controversy,Directed,4951,,1,,
Medbed,1321 Lepers' Plot,Directed,4952,,1,,
Medbed,1923 Great Kantō Earthquake,Directed,4953,,1,,
Medbed,1951 Pont-Saint-Esprit Mass Poisoning,Directed,4954,,1,,
Medbed,1967 British Flying Saucer Hoax,Directed,4955,,1,,
Medbed,1986 Mozambican Tupolev Tu-134 Crash,Directed,4956,,1,,
Medbed,2012 Phenomenon,Directed,4957,,1,,
Medbed,2016 Turkish Coup D'État Attempt,Directed,4958,,1,,
Medbed,2021 Maricopa County Presidential Ballot Audit,Directed,4959,,1,,
Medbed,5G Misinformation,Directed,4960,,1,,
Medbed,7 July 2005 London Bombings,Directed,4961,,1,,
Medbed,9/11 Conspiracy Theories,Directed,4962,,1,,
Medbed,Acre Conspiracy,Directed,4963,,1,,
Medbed,Agenda 21,Directed,4964,,1,,
Medbed,Airey Neave,Directed,4965,,1,,
Medbed,Alaska Payment Conspiracy,Directed,4966,,1,,
Medbed,Alejandro Castro (Activist),Directed,4967,,1,,
Medbed,Alien Autopsy (1995 Film),Directed,4968,,1,,
Medbed,Alien Abduction,Directed,4969,,1,,
Medbed,Allegations Of Barack Obama Spying On Donald Trump,Directed,4970,,1,,
Medbed,Allegations Of Cia Assistance To Osama Bin Laden,Directed,4971,,1,,
Medbed,Alpha And Beta Male,Directed,4972,,1,,
Medbed,Alternative Historical Interpretations Of Joan Of Arc,Directed,4973,,1,,
Medbed,Ancient Astronauts,Directed,4974,,1,,
Medbed,Andinia Plan,Directed,4975,,1,,
Medbed,Anti-Christian Sentiment,Directed,4976,,1,,
Medbed,Anti-Lgbtq Rhetoric,Directed,4977,,1,,
Medbed,Anti-Gender Movement,Directed,4978,,1,,
Medbed,Anti-Vaccinationism In Chiropractic,Directed,4979,,1,,
Medbed,Anti-Vaccine Activism,Directed,4980,,1,,
Medbed,Antiscience,Directed,4981,,1,,
Medbed,Antisemitic Trope,Directed,4982,,1,,
Medbed,Area 51,Directed,4983,,1,,
Medbed,Argument From Ignorance,Directed,4984,,1,,
Medbed,Armenian Genocide Denial,Directed,4985,,1,,
Medbed,Aspartame Controversy,Directed,4986,,1,,
Medbed,Assassination,Directed,4987,,1,,
Medbed,Assassination Of Benazir Bhutto,Directed,4988,,1,,
Medbed,Assassination Of Olof Palme,Directed,4989,,1,,
Medbed,Attempts To Overturn The 2020 United States Presidential Election,Directed,4990,,1,,
Medbed,Avril Lavigne Replacement Conspiracy Theory,Directed,4991,,1,,
Medbed,Avro Canada Cf-105 Arrow,Directed,4992,,1,,
Medbed,"Aztec, New Mexico Crashed Saucer Hoax",Directed,4993,,1,,
Medbed,Bbc News,Directed,4994,,1,,
Medbed,Bangladesh Genocide,Directed,4995,,1,,
Medbed,Barack Obama Citizenship Conspiracy Theories,Directed,4996,,1,,
Medbed,Barack Obama Religion Conspiracy Theories,Directed,4997,,1,,
Medbed,Bhagwa Love Trap Conspiracy Theory,Directed,4998,,1,,
Medbed,Bible Conspiracy Theory,Directed,4999,,1,,
Medbed,Biden–Ukraine Conspiracy Theory,Directed,5000,,1,,
Medbed,Bielefeld Conspiracy,Directed,5001,,1,,
Medbed,Big Pharma Conspiracy Theories,Directed,5002,,1,,
Medbed,Bilderberg Meeting,Directed,5003,,1,,
Medbed,Birds Aren'T Real,Directed,5004,,1,,
Medbed,Black Knight Satellite Conspiracy Theory,Directed,5005,,1,,
Medbed,Black Helicopter,Directed,5006,,1,,
Medbed,Blood Libel,Directed,5007,,1,,
Medbed,Bosnian Genocide Denial,Directed,5008,,1,,
Medbed,Cern Ritual Hoax,Directed,5009,,1,,
Medbed,Cia Kennedy Assassination Conspiracy Theory,Directed,5010,,1,,
Medbed,Covid-19 Lab Leak Theory,Directed,5011,,1,,
Medbed,Covid-19 Misinformation,Directed,5012,,1,,
Medbed,Covid-19 Misinformation By The United States,Directed,5013,,1,,
Medbed,Covid-19 Misinformation In Canada,Directed,5014,,1,,
Medbed,Covid-19 Misinformation In The Philippines,Directed,5015,,1,,
Medbed,Covid-19 Vaccine Misinformation And Hesitancy,Directed,5016,,1,,
Medbed,Cabal,Directed,5017,,1,,
Medbed,Cairo Fire,Directed,5018,,1,,
Medbed,California Drought Manipulation Conspiracy Theory,Directed,5019,,1,,
Medbed,Cambodian Genocide Denial,Directed,5020,,1,,
Medbed,Casa Matusita,Directed,5021,,1,,
Medbed,Cause Of Yasser Arafat'S Death,Directed,5022,,1,,
Medbed,Chemtrail Conspiracy Theory,Directed,5023,,1,,
Medbed,Civil Conspiracy,Directed,5024,,1,,
Medbed,Climate Change Conspiracy Theory,Directed,5025,,1,,
Medbed,Climate Change Denial,Directed,5026,,1,,
Medbed,Clinton Body Count Conspiracy Theory,Directed,5027,,1,,
Medbed,Clockwork Orange (Plot),Directed,5028,,1,,
Medbed,Cognitive Dissonance,Directed,5029,,1,,
Medbed,Cohen Plan,Directed,5030,,1,,
Medbed,Committee Of 300,Directed,5031,,1,,
Medbed,Communal Reinforcement,Directed,5032,,1,,
Medbed,Confirmation Bias,Directed,5033,,1,,
Medbed,Conspiracy,Directed,5034,,1,,
Medbed,Conspiracy Encyclopedia,Directed,5035,,1,,
Medbed,Conspiracy Fiction,Directed,5036,,1,,
Medbed,Conspiracy Theories About Adolf Hitler'S Death,Directed,5037,,1,,
Medbed,"Conspiracy Theories About The Death Of Diana, Princess Of Wales",Directed,5038,,1,,
Medbed,Conspiracy Theories About The Kidnapping And Murder Of Aldo Moro,Directed,5039,,1,,
Medbed,Conspiracy Theories About The Overthrow Of Mohammad Reza Pahlavi,Directed,5040,,1,,
Medbed,Conspiracy Theories In Turkey,Directed,5041,,1,,
Medbed,Conspiracy Theories In United States Politics,Directed,5042,,1,,
Medbed,Conspiracy Theories In The Arab World,Directed,5043,,1,,
Medbed,Conspiracy Theories Related To The Trump–Ukraine Scandal,Directed,5044,,1,,
Medbed,Conspiracy Theory,Directed,5045,,1,,
Medbed,Conspiracy Theory About Vladimir Putin'S Body Doubles,Directed,5046,,1,,
Medbed,Conspirituality,Directed,5047,,1,,
Medbed,Controversies About The 2004 Madrid Train Bombings,Directed,5048,,1,,
Medbed,Counter-Jihad,Directed,5049,,1,,
Medbed,Cow Vigilante Violence In India,Directed,5050,,1,,
Medbed,Criminal Conspiracy,Directed,5051,,1,,
Medbed,Crisis Actor,Directed,5052,,1,,
Medbed,Cultural Bolshevism,Directed,5053,,1,,
Medbed,Cultural Marxism Conspiracy Theory,Directed,5054,,1,,
Medbed,Daktari Ranch Affair,Directed,5055,,1,,
Medbed,Dead Internet Theory,Directed,5056,,1,,
Medbed,Death And Legacy Of Tom Thomson,Directed,5057,,1,,
Medbed,Death And State Funeral Of Muhammad Zia-Ul-Haq,Directed,5058,,1,,
Medbed,Death Of Benito Mussolini,Directed,5059,,1,,
Medbed,Death Of Chan Yin-Lam,Directed,5060,,1,,
Medbed,Death Of Hugo Chávez,Directed,5061,,1,,
Medbed,Death Of Jeffrey Epstein,Directed,5062,,1,,
Medbed,Death Of Marilyn Monroe,Directed,5063,,1,,
Medbed,Death Of Salvador Allende,Directed,5064,,1,,
Medbed,Death Of Subhas Chandra Bose,Directed,5065,,1,,
Medbed,Death Of Sushant Singh Rajput,Directed,5066,,1,,
Medbed,Deception,Directed,5067,,1,,
Medbed,Deep State,Directed,5068,,1,,
Medbed,Denial Of The 7 October Attacks,Directed,5069,,1,,
Medbed,Denial Of The Genocide Of Serbs In The Independent State Of Croatia,Directed,5070,,1,,
Medbed,Denialism,Directed,5071,,1,,
Medbed,Die Glocke (Conspiracy Theory),Directed,5072,,1,,
Medbed,Disappearance Of Harold Holt,Directed,5073,,1,,
Alaska Payment Conspiracy,10 Agorot Controversy,Directed,5074,,1,,
Alaska Payment Conspiracy,1321 Lepers' Plot,Directed,5075,,1,,
Alaska Payment Conspiracy,1923 Great Kantō Earthquake,Directed,5076,,1,,
Alaska Payment Conspiracy,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5077,,1,,
Alaska Payment Conspiracy,1967 British Flying Saucer Hoax,Directed,5078,,1,,
Alaska Payment Conspiracy,1986 Mozambican Tupolev Tu-134 Crash,Directed,5079,,1,,
Alaska Payment Conspiracy,2012 Phenomenon,Directed,5080,,1,,
Alaska Payment Conspiracy,2016 Turkish Coup D'État Attempt,Directed,5081,,1,,
Alaska Payment Conspiracy,2021 Maricopa County Presidential Ballot Audit,Directed,5082,,1,,
Alaska Payment Conspiracy,5G Misinformation,Directed,5083,,1,,
Alaska Payment Conspiracy,7 July 2005 London Bombings,Directed,5084,,1,,
Alaska Payment Conspiracy,9/11 Conspiracy Theories,Directed,5085,,1,,
Alaska Payment Conspiracy,Acre Conspiracy,Directed,5086,,1,,
Alaska Payment Conspiracy,Agenda 21,Directed,5087,,1,,
Alaska Payment Conspiracy,Airey Neave,Directed,5088,,1,,
Communal Reinforcement,10 Agorot Controversy,Directed,5089,,1,,
Communal Reinforcement,1321 Lepers' Plot,Directed,5090,,1,,
Communal Reinforcement,1923 Great Kantō Earthquake,Directed,5091,,1,,
Communal Reinforcement,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5092,,1,,
Communal Reinforcement,1967 British Flying Saucer Hoax,Directed,5093,,1,,
Communal Reinforcement,1986 Mozambican Tupolev Tu-134 Crash,Directed,5094,,1,,
Communal Reinforcement,2012 Phenomenon,Directed,5095,,1,,
Communal Reinforcement,2016 Turkish Coup D'État Attempt,Directed,5096,,1,,
Communal Reinforcement,2021 Maricopa County Presidential Ballot Audit,Directed,5097,,1,,
Communal Reinforcement,5G Misinformation,Directed,5098,,1,,
Communal Reinforcement,7 July 2005 London Bombings,Directed,5099,,1,,
Communal Reinforcement,9/11 Conspiracy Theories,Directed,5100,,1,,
Communal Reinforcement,Acre Conspiracy,Directed,5101,,1,,
Communal Reinforcement,Agenda 21,Directed,5102,,1,,
Communal Reinforcement,Airey Neave,Directed,5103,,1,,
Communal Reinforcement,Alaska Payment Conspiracy,Directed,5104,,1,,
Italygate,10 Agorot Controversy,Directed,5105,,1,,
Italygate,1321 Lepers' Plot,Directed,5106,,1,,
Italygate,1923 Great Kantō Earthquake,Directed,5107,,1,,
Italygate,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5108,,1,,
Italygate,1967 British Flying Saucer Hoax,Directed,5109,,1,,
Italygate,1986 Mozambican Tupolev Tu-134 Crash,Directed,5110,,1,,
Italygate,2012 Phenomenon,Directed,5111,,1,,
Italygate,2016 Turkish Coup D'État Attempt,Directed,5112,,1,,
Italygate,2020 United States Presidential Election,Directed,5113,,1,,
Italygate,2021 Maricopa County Presidential Ballot Audit,Directed,5114,,1,,
The Atlantic,2016 United States Presidential Election,Directed,5115,,1,,
The Atlantic,2020 United States Presidential Election,Directed,5116,,1,,
Conspiracy Theories In Turkey,10 Agorot Controversy,Directed,5117,,1,,
Conspiracy Theories In Turkey,1321 Lepers' Plot,Directed,5118,,1,,
Conspiracy Theories In Turkey,1923 Great Kantō Earthquake,Directed,5119,,1,,
Conspiracy Theories In Turkey,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5120,,1,,
Conspiracy Theories In Turkey,1967 British Flying Saucer Hoax,Directed,5121,,1,,
Conspiracy Theories In Turkey,1986 Mozambican Tupolev Tu-134 Crash,Directed,5122,,1,,
Bhagwa Love Trap Conspiracy Theory,10 Agorot Controversy,Directed,5123,,1,,
Bhagwa Love Trap Conspiracy Theory,1321 Lepers' Plot,Directed,5124,,1,,
Bhagwa Love Trap Conspiracy Theory,1923 Great Kantō Earthquake,Directed,5125,,1,,
Bhagwa Love Trap Conspiracy Theory,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5126,,1,,
Bhagwa Love Trap Conspiracy Theory,1967 British Flying Saucer Hoax,Directed,5127,,1,,
Tractor Beam,2012 Phenomenon,Directed,5128,,1,,
Tractor Beam,5G,Directed,5129,,1,,
Tractor Beam,9/11 Conspiracy Theories,Directed,5130,,1,,
Climate Change Conspiracy Theory,10 Agorot Controversy,Directed,5131,,1,,
Climate Change Conspiracy Theory,1321 Lepers' Plot,Directed,5132,,1,,
Climate Change Conspiracy Theory,1923 Great Kantō Earthquake,Directed,5133,,1,,
Climate Change Conspiracy Theory,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5134,,1,,
Climate Change Conspiracy Theory,1967 British Flying Saucer Hoax,Directed,5135,,1,,
Climate Change Conspiracy Theory,1986 Mozambican Tupolev Tu-134 Crash,Directed,5136,,1,,
Correactology,2012 Phenomenon,Directed,5137,,1,,
Correactology,5G,Directed,5138,,1,,
Correactology,9/11 Conspiracy Theories,Directed,5139,,1,,
Correactology,Acupuncture,Directed,5140,,1,,
Correactology,Adrenal Fatigue,Directed,5141,,1,,
Correactology,Alternative Medicine,Directed,5142,,1,,
Correactology,"An Encyclopedia Of Claims, Frauds, And Hoaxes Of The Occult And Supernatural",Directed,5143,,1,,
East Stratcom Task Force,5G Misinformation,Directed,5144,,1,,
East Stratcom Task Force,Academic Research,Directed,5145,,1,,
East Stratcom Task Force,Active Measures Working Group,Directed,5146,,1,,
East Stratcom Task Force,Africa Check,Directed,5147,,1,,
East Stratcom Task Force,Algorithmic Radicalization,Directed,5148,,1,,
East Stratcom Task Force,Alternative Facts,Directed,5149,,1,,
East Stratcom Task Force,Anti-Vaccine Activism,Directed,5150,,1,,
Yitzhak Rabin Assassination Conspiracy Theories,10 Agorot Controversy,Directed,5151,,1,,
Yitzhak Rabin Assassination Conspiracy Theories,1321 Lepers' Plot,Directed,5152,,1,,
Yitzhak Rabin Assassination Conspiracy Theories,1923 Great Kantō Earthquake,Directed,5153,,1,,
Yitzhak Rabin Assassination Conspiracy Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5154,,1,,
Yitzhak Rabin Assassination Conspiracy Theories,1967 British Flying Saucer Hoax,Directed,5155,,1,,
Dyatlov Pass Incident,10 Agorot Controversy,Directed,5156,,1,,
Dyatlov Pass Incident,1321 Lepers' Plot,Directed,5157,,1,,
Dyatlov Pass Incident,1923 Great Kantō Earthquake,Directed,5158,,1,,
Dyatlov Pass Incident,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5159,,1,,
Dyatlov Pass Incident,1967 British Flying Saucer Hoax,Directed,5160,,1,,
Dyatlov Pass Incident,1986 Mozambican Tupolev Tu-134 Crash,Directed,5161,,1,,
Dyatlov Pass Incident,2012 Phenomenon,Directed,5162,,1,,
Dyatlov Pass Incident,2016 Turkish Coup D'État Attempt,Directed,5163,,1,,
Dyatlov Pass Incident,2021 Maricopa County Presidential Ballot Audit,Directed,5164,,1,,
Barack Obama Citizenship Conspiracy Theories,10 Agorot Controversy,Directed,5165,,1,,
Barack Obama Citizenship Conspiracy Theories,1321 Lepers' Plot,Directed,5166,,1,,
Barack Obama Citizenship Conspiracy Theories,1923 Great Kantō Earthquake,Directed,5167,,1,,
Barack Obama Citizenship Conspiracy Theories,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5168,,1,,
Barack Obama Citizenship Conspiracy Theories,1967 British Flying Saucer Hoax,Directed,5169,,1,,
Barack Obama Citizenship Conspiracy Theories,1986 Mozambican Tupolev Tu-134 Crash,Directed,5170,,1,,
Vaccine Misinformation,10 Agorot Controversy,Directed,5171,,1,,
Vaccine Misinformation,1321 Lepers' Plot,Directed,5172,,1,,
Recovered-Memory Therapy,2012 Phenomenon,Directed,5173,,1,,
Recovered-Memory Therapy,5G,Directed,5174,,1,,
Recovered-Memory Therapy,9/11 Conspiracy Theories,Directed,5175,,1,,
Alternative Medicine,2012 Phenomenon,Directed,5176,,1,,
Alternative Medicine,5G,Directed,5177,,1,,
Alternative Medicine,9/11 Conspiracy Theories,Directed,5178,,1,,
Hoax,5G Misinformation,Directed,5179,,1,,
Hoax,Academic Research,Directed,5180,,1,,
Hoax,Active Measures Working Group,Directed,5181,,1,,
Hoax,Africa Check,Directed,5182,,1,,
Hoax,Algorithmic Radicalization,Directed,5183,,1,,
Urban Legends And Myths,10 Agorot Controversy,Directed,5184,,1,,
Urban Legends And Myths,1321 Lepers' Plot,Directed,5185,,1,,
Urban Legends And Myths,1923 Great Kantō Earthquake,Directed,5186,,1,,
Urban Legends And Myths,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5187,,1,,
Urban Legends And Myths,1967 British Flying Saucer Hoax,Directed,5188,,1,,
Urban Legends And Myths,1986 Mozambican Tupolev Tu-134 Crash,Directed,5189,,1,,
Urban Legends And Myths,2012 Phenomenon,Directed,5190,,1,,
Urban Legends And Myths,2016 Turkish Coup D'État Attempt,Directed,5191,,1,,
Vietnam War Pow/Mia Issue,10 Agorot Controversy,Directed,5192,,1,,
Vietnam War Pow/Mia Issue,1321 Lepers' Plot,Directed,5193,,1,,
Vietnam War Pow/Mia Issue,1923 Great Kantō Earthquake,Directed,5194,,1,,
Vietnam War Pow/Mia Issue,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5195,,1,,
Panchagavya,2012 Phenomenon,Directed,5196,,1,,
Panchagavya,5G,Directed,5197,,1,,
Panchagavya,9/11 Conspiracy Theories,Directed,5198,,1,,
Group Polarization,10 Agorot Controversy,Directed,5199,,1,,
Group Polarization,1321 Lepers' Plot,Directed,5200,,1,,
Group Polarization,1923 Great Kantō Earthquake,Directed,5201,,1,,
Group Polarization,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5202,,1,,
Group Polarization,1967 British Flying Saucer Hoax,Directed,5203,,1,,
Group Polarization,1986 Mozambican Tupolev Tu-134 Crash,Directed,5204,,1,,
Group Polarization,2012 Phenomenon,Directed,5205,,1,,
Group Polarization,2016 Turkish Coup D'État Attempt,Directed,5206,,1,,
Group Polarization,2021 Maricopa County Presidential Ballot Audit,Directed,5207,,1,,
Group Polarization,5G Misinformation,Directed,5208,,1,,
Group Polarization,7 July 2005 London Bombings,Directed,5209,,1,,
Group Polarization,9/11 Conspiracy Theories,Directed,5210,,1,,
Group Polarization,Acre Conspiracy,Directed,5211,,1,,
Leaky Gut Syndrome,2012 Phenomenon,Directed,5212,,1,,
Leaky Gut Syndrome,5G,Directed,5213,,1,,
Leaky Gut Syndrome,9/11 Conspiracy Theories,Directed,5214,,1,,
Phantom Time Conspiracy Theory,10 Agorot Controversy,Directed,5215,,1,,
Phantom Time Conspiracy Theory,1321 Lepers' Plot,Directed,5216,,1,,
Vast Right-Wing Conspiracy (Term),10 Agorot Controversy,Directed,5217,,1,,
Vast Right-Wing Conspiracy (Term),1321 Lepers' Plot,Directed,5218,,1,,
Vast Right-Wing Conspiracy (Term),1923 Great Kantō Earthquake,Directed,5219,,1,,
Vast Right-Wing Conspiracy (Term),1951 Pont-Saint-Esprit Mass Poisoning,Directed,5220,,1,,
Vast Right-Wing Conspiracy (Term),1967 British Flying Saucer Hoax,Directed,5221,,1,,
Vast Right-Wing Conspiracy (Term),1986 Mozambican Tupolev Tu-134 Crash,Directed,5222,,1,,
Conspiracy Theories In United States Politics,10 Agorot Controversy,Directed,5223,,1,,
Conspiracy Theories In United States Politics,1321 Lepers' Plot,Directed,5224,,1,,
Conspiracy Theories In United States Politics,1923 Great Kantō Earthquake,Directed,5225,,1,,
Conspiracy Theories In United States Politics,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5226,,1,,
Conspiracy Theories In United States Politics,1967 British Flying Saucer Hoax,Directed,5227,,1,,
Superseded Theories In Science,2012 Phenomenon,Directed,5228,,1,,
Superseded Theories In Science,5G,Directed,5229,,1,,
Superseded Theories In Science,9/11 Conspiracy Theories,Directed,5230,,1,,
Pathological Science,2012 Phenomenon,Directed,5231,,1,,
Pathological Science,5G,Directed,5232,,1,,
Pathological Science,9/11 Conspiracy Theories,Directed,5233,,1,,
Graphology,2012 Phenomenon,Directed,5234,,1,,
Graphology,5G,Directed,5235,,1,,
Graphology,9/11 Conspiracy Theories,Directed,5236,,1,,
Mmr Vaccine And Autism,10 Agorot Controversy,Directed,5237,,1,,
Mmr Vaccine And Autism,1321 Lepers' Plot,Directed,5238,,1,,
Mmr Vaccine And Autism,1923 Great Kantō Earthquake,Directed,5239,,1,,
Mmr Vaccine And Autism,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5240,,1,,
Mmr Vaccine And Autism,1967 British Flying Saucer Hoax,Directed,5241,,1,,
Mmr Vaccine And Autism,1986 Mozambican Tupolev Tu-134 Crash,Directed,5242,,1,,
Oral Polio Vaccine Aids Hypothesis,10 Agorot Controversy,Directed,5243,,1,,
Oral Polio Vaccine Aids Hypothesis,1321 Lepers' Plot,Directed,5244,,1,,
Oral Polio Vaccine Aids Hypothesis,1923 Great Kantō Earthquake,Directed,5245,,1,,
Oral Polio Vaccine Aids Hypothesis,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5246,,1,,
Oral Polio Vaccine Aids Hypothesis,1967 British Flying Saucer Hoax,Directed,5247,,1,,
Oral Polio Vaccine Aids Hypothesis,1986 Mozambican Tupolev Tu-134 Crash,Directed,5248,,1,,
Free Energy Suppression Conspiracy Theory,10 Agorot Controversy,Directed,5249,,1,,
Free Energy Suppression Conspiracy Theory,1321 Lepers' Plot,Directed,5250,,1,,
Free Energy Suppression Conspiracy Theory,1923 Great Kantō Earthquake,Directed,5251,,1,,
Free Energy Suppression Conspiracy Theory,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5252,,1,,
Free Energy Suppression Conspiracy Theory,1967 British Flying Saucer Hoax,Directed,5253,,1,,
Free Energy Suppression Conspiracy Theory,1986 Mozambican Tupolev Tu-134 Crash,Directed,5254,,1,,
Free Energy Suppression Conspiracy Theory,2012 Phenomenon,Directed,5255,,1,,
Free Energy Suppression Conspiracy Theory,2016 Turkish Coup D'État Attempt,Directed,5256,,1,,
Free Energy Suppression Conspiracy Theory,2021 Maricopa County Presidential Ballot Audit,Directed,5257,,1,,
Free Energy Suppression Conspiracy Theory,5G Misinformation,Directed,5258,,1,,
Free Energy Suppression Conspiracy Theory,7 July 2005 London Bombings,Directed,5259,,1,,
Free Energy Suppression Conspiracy Theory,9/11 Conspiracy Theories,Directed,5260,,1,,
Free Energy Suppression Conspiracy Theory,Acre Conspiracy,Directed,5261,,1,,
Khamar-Daban Incident,10 Agorot Controversy,Directed,5262,,1,,
Khamar-Daban Incident,1321 Lepers' Plot,Directed,5263,,1,,
Khamar-Daban Incident,1923 Great Kantō Earthquake,Directed,5264,,1,,
Khamar-Daban Incident,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5265,,1,,
Khamar-Daban Incident,1967 British Flying Saucer Hoax,Directed,5266,,1,,
Khamar-Daban Incident,1986 Mozambican Tupolev Tu-134 Crash,Directed,5267,,1,,
Khamar-Daban Incident,2012 Phenomenon,Directed,5268,,1,,
Khamar-Daban Incident,2016 Turkish Coup D'État Attempt,Directed,5269,,1,,
Khamar-Daban Incident,2021 Maricopa County Presidential Ballot Audit,Directed,5270,,1,,
Khamar-Daban Incident,5G Misinformation,Directed,5271,,1,,
Khamar-Daban Incident,7 July 2005 London Bombings,Directed,5272,,1,,
Khamar-Daban Incident,9/11 Conspiracy Theories,Directed,5273,,1,,
Khamar-Daban Incident,Acre Conspiracy,Directed,5274,,1,,
Gmo Conspiracy Theories,2016 United States Presidential Election,Directed,5275,,1,,
Strategy Of Tension,5G Misinformation,Directed,5276,,1,,
Strategy Of Tension,Academic Research,Directed,5277,,1,,
Strategy Of Tension,Active Measures Working Group,Directed,5278,,1,,
Strategy Of Tension,Africa Check,Directed,5279,,1,,
Kissinger Plan In Lebanon,10 Agorot Controversy,Directed,5280,,1,,
Kissinger Plan In Lebanon,1321 Lepers' Plot,Directed,5281,,1,,
Kissinger Plan In Lebanon,1923 Great Kantō Earthquake,Directed,5282,,1,,
Kissinger Plan In Lebanon,1951 Pont-Saint-Esprit Mass Poisoning,Directed,5283,,1,,
Kissinger Plan In Lebanon,1967 British Flying Saucer Hoax,Directed,5284,,1,,
Kissinger Plan In Lebanon,1986 Mozambican Tupolev Tu-134 Crash,Directed,5285,,1,,
Kissinger Plan In Lebanon,2012 Phenomenon,Directed,5286,,1,,
Kissinger Plan In Lebanon,2016 Turkish Coup D'État Attempt,Directed,5287,,1,,
Kissinger Plan In Lebanon,2021 Maricopa County Presidential Ballot Audit,Directed,5288,,1,,
Kissinger Plan In Lebanon,5G Misinformation,Directed,5289,,1,,
Kissinger Plan In Lebanon,7 July 2005 London Bombings,Directed,5290,,1,,
Kissinger Plan In Lebanon,9/11 Conspiracy Theories,Directed,5291,,1,,
Kissinger Plan In Lebanon,Acre Conspiracy,Directed,5292,,1,,
Kissinger Plan In Lebanon,Agenda 21,Directed,5293,,1,,
Kissinger Plan In Lebanon,Airey Neave,Directed,5294,,1,,
Kissinger Plan In Lebanon,Alaska Payment Conspiracy,Directed,5295,,1,,
Kissinger Plan In Lebanon,Alejandro Castro (Activist),Directed,5296,,1,,
Kissinger Plan In Lebanon,Alien Autopsy (1995 Film),Directed,5297,,1,,
Kissinger Plan In Lebanon,Alien Abduction,Directed,5298,,1,,
Kissinger Plan In Lebanon,Allegations Of Barack Obama Spying On Donald Trump,Directed,5299,,1,,
Kissinger Plan In Lebanon,Allegations Of Cia Assistance To Osama Bin Laden,Directed,5300,,1,,
Kissinger Plan In Lebanon,Alpha And Beta Male,Directed,5301,,1,,
Kissinger Plan In Lebanon,Alternative Historical Interpretations Of Joan Of Arc,Directed,5302,,1,,
